Exercício: 2019;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.1.0.01.0.0 - Multas Previstas em Legislação Específica;siconfi-cor_RO1.9.1.0.01.0.0;12618,01
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos;siconfi-cor_RO1.9.2.0.00.0.0;16161,04
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.2.2.00.0.0 - Restituições;siconfi-cor_RO1.9.2.2.00.0.0;16161,04
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.2.2.99.0.0 - Outras Restituições;siconfi-cor_RO1.9.2.2.99.0.0;16161,04
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.9.0.00.0.0 - Demais Receitas Correntes;siconfi-cor_RO1.9.9.0.00.0.0;267961,57
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.9.0.99.0.0 - Outras Receitas;siconfi-cor_RO1.9.9.0.99.0.0;267961,57
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;1.9.9.0.99.1.0 - Outras Receitas - Primárias;siconfi-cor_RO1.9.9.0.99.1.0;267961,57
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;2.0.0.0.00.0.0 - Receitas de Capital;siconfi-cor_RO2.0.0.0.00.0.0;64800
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;2.4.0.0.00.0.0 - Transferências de Capital;siconfi-cor_RO2.4.0.0.00.0.0;64800
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;2.4.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO2.4.2.0.00.0.0;64800
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;2.4.2.8.00.0.0 Transferências dos Estados, Distrito Federal, e de suas Entidades;siconfi-cor_RO2.4.2.8.00.0.0;64800
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;2.4.2.8.99.0.0 Outras Transferências dos Estados;siconfi-cor_RO2.4.2.8.99.0.0;64800
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_ReceitasIntraOrcamentarias;454909,19
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;7.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO7.0.0.0.00.0.0;454909,19
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;7.2.0.0.00.0.0 - Contribuições;siconfi-cor_RO7.2.0.0.00.0.0;454909,19
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;7.2.1.0.00.0.0 - Contribuições Sociais;siconfi-cor_RO7.2.1.0.00.0.0;454909,19
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;"7.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e 
 Municípios";siconfi-cor_RO7.2.1.8.00.0.0;454909,19
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;7.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN;siconfi-cor_RO7.2.1.8.03.0.0;35064,7
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;7.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo;siconfi-cor_RO7.2.1.8.03.1.0;35064,7
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;7.2.1.8.04.0.0 - CPSSS Patronal - Parcelamentos - Específico de EST/DF/MUN;siconfi-cor_RO7.2.1.8.04.0.0;419844,49
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;7.2.1.8.04.1.0 - CPSSS Patronal - Parcelamentos - Servidor Civil Ativo;siconfi-cor_RO7.2.1.8.04.1.0;419844,49
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Receitas Brutas Realizadas;TOTAL DAS RECEITAS (III) = (I + II);siconfi-cor_TotalReceitas;57355498,46
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_ReceitasExcetoIntraOrcamentarias;5098761,42
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.0.0;5098761,42
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;5098761,42
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO1.7.1.0.00.0.0;1558967,27
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios;siconfi-cor_RO1.7.1.8.00.0.0;1558967,27
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.1.8.01.0.0 Participação na Receita da União;siconfi-cor_RO1.7.1.8.01.0.0;1558967,27
